source_sha256,unit_id,container_node_path,div_path_filter,decision_default,text_role_default,expected_candidate_nodes,basis,source,status,decided_on
a398ad4f201c6a4a48952df2caea2cc63d5ce0dd934c440e02de6e16d44a4e1b,A19876,/*/*[2]/*[2],play>act,include,,30,"INCLUDE: prose/verse nodes outside <sp> inside a performance div chain (play>act); worksheet samples read - character speech, chorus, song, letter read aloud or prologue/epilogue address; TCP simply omitted the <sp> wrapper here. mean 40 chars/node, 30 nodes.","Claude content audit 2026-09-07: non-Occasional worksheet rows (367) read via samples; mixed rows (Mustapha, Devil's Charter, Summer's Last Will, Chloridia, Technogamia, Michaelmas Term) read node by node",applied,2026-09-07
ac48514b8b5842d6b5d8db8ede4597a1bd7c2691e2f11da398a34f7f3d4c1ad3,A06185,/*/*[2]/*[2],play,include,,27,"INCLUDE: prose/verse nodes outside <sp> inside a performance div chain (play); worksheet samples read - character speech, chorus, song, letter read aloud or prologue/epilogue address; TCP simply omitted the <sp> wrapper here. mean 42 chars/node, 27 nodes.","Claude content audit 2026-09-07: non-Occasional worksheet rows (367) read via samples; mixed rows (Mustapha, Devil's Charter, Summer's Last Will, Chloridia, Technogamia, Michaelmas Term) read node by node",applied,2026-09-07
30378927e59f09abbd1347b730d645a7048a658b3bc72bc9771b816ddefd15d6,A12074,/*/*[2]/*[2],prologue,include,prologue,26,"INCLUDE: prose/verse nodes outside <sp> inside a performance div chain (prologue); worksheet samples read - character speech, chorus, song, letter read aloud or prologue/epilogue address; TCP simply omitted the <sp> wrapper here. mean 44 chars/node, 26 nodes.","Claude content audit 2026-09-07: non-Occasional worksheet rows (367) read via samples; mixed rows (Mustapha, Devil's Charter, Summer's Last Will, Chloridia, Technogamia, Michaelmas Term) read node by node",applied,2026-09-07
2009a9dea1d6b2d747fa5f34627009d9fb5c864120e2e5f54fedc1ba301fa76b,A07081,/*/*[2]/*[2],play>prologue,include,prologue,26,"INCLUDE: prose/verse nodes outside <sp> inside a performance div chain (play>prologue); worksheet samples read - character speech, chorus, song, letter read aloud or prologue/epilogue address; TCP simply omitted the <sp> wrapper here. mean 43 chars/node, 26 nodes.","Claude content audit 2026-09-07: non-Occasional worksheet rows (367) read via samples; mixed rows (Mustapha, Devil's Charter, Summer's Last Will, Chloridia, Technogamia, Michaelmas Term) read node by node",applied,2026-09-07
410c775da099a03cd0ebb848491e3e52c22db8ea27be1eb3b81c130c835cd726,A12548,/*/*[2]/*[2],play,include,,26,"INCLUDE: prose/verse nodes outside <sp> inside a performance div chain (play); worksheet samples read - character speech, chorus, song, letter read aloud or prologue/epilogue address; TCP simply omitted the <sp> wrapper here. mean 42 chars/node, 26 nodes.","Claude content audit 2026-09-07: non-Occasional worksheet rows (367) read via samples; mixed rows (Mustapha, Devil's Charter, Summer's Last Will, Chloridia, Technogamia, Michaelmas Term) read node by node",applied,2026-09-07
2a760a8a0e0a2801b5b1c994152f57f5daa89577140d959fe550f47aac8a7d2f,A07493,/*/*[2]/*[2],play>act,include,,34,"INCLUDE: verse lines outside <sp> inside a performance div chain (play>act); worksheet samples read - character speech, chorus, song, letter read aloud or prologue/epilogue address; TCP simply omitted the <sp> wrapper here. mean 32 chars/node, 34 nodes.","Claude content audit 2026-09-07: non-Occasional worksheet rows (367) read via samples; mixed rows (Mustapha, Devil's Charter, Summer's Last Will, Chloridia, Technogamia, Michaelmas Term) read node by node",applied,2026-09-07
feb80c61c9049e36b0bb4b2546a321ad39302af2da9543b8508985afb8a33700,A14713,/*/*[2]/*[2],prologue,include,prologue,24,"INCLUDE: prose/verse nodes outside <sp> inside a performance div chain (prologue); worksheet samples read - character speech, chorus, song, letter read aloud or prologue/epilogue address; TCP simply omitted the <sp> wrapper here. mean 45 chars/node, 24 nodes.","Claude content audit 2026-09-07: non-Occasional worksheet rows (367) read via samples; mixed rows (Mustapha, Devil's Charter, Summer's Last Will, Chloridia, Technogamia, Michaelmas Term) read node by node",applied,2026-09-07
89e919d1d63db5097d168e5749be7da7b3268e27f05c0c1ca53ffc0921fac5bc,A04632.8,/*/*[2]/*[2]/*[8]/*[2],prologue,include,prologue,24,"INCLUDE: prose/verse nodes outside <sp> inside a performance div chain (prologue); worksheet samples read - character speech, chorus, song, letter read aloud or prologue/epilogue address; TCP simply omitted the <sp> wrapper here. mean 45 chars/node, 24 nodes.","Claude content audit 2026-09-07: non-Occasional worksheet rows (367) read via samples; mixed rows (Mustapha, Devil's Charter, Summer's Last Will, Chloridia, Technogamia, Michaelmas Term) read node by node",applied,2026-09-07
f6ac469f8a71698be978984f35a2b93762e2a81bd61502b828e9fe74c1882e3e,A11909.2,/*/*[2]/*[2]/*[2],tragedy,exclude,,1,"EXCLUDE: prose Argument (worksheet row read: 1 nodes, samples checked)","Claude content audit 2026-09-07: non-Occasional worksheet rows (367) read via samples; mixed rows (Mustapha, Devil's Charter, Summer's Last Will, Chloridia, Technogamia, Michaelmas Term) read node by node",applied,2026-09-07
2539b1cdc418db657ab76383fcde2d47ab1d9647a58d9429bd92600db063bc84,A14872,/*/*[2]/*[2],act>scene,include,,28,"INCLUDE: verse lines outside <sp> inside a performance div chain (act>scene); worksheet samples read - character speech, chorus, song, letter read aloud or prologue/epilogue address; TCP simply omitted the <sp> wrapper here. mean 38 chars/node, 28 nodes.","Claude content audit 2026-09-07: non-Occasional worksheet rows (367) read via samples; mixed rows (Mustapha, Devil's Charter, Summer's Last Will, Chloridia, Technogamia, Michaelmas Term) read node by node",applied,2026-09-07
419623a0e93319be43aca37e17c1e40fff8c4eca4c32191b7ae5f269a7013652,A12154,/*/*[2]/*[2],play>act,include,,25,"INCLUDE: verse lines outside <sp> inside a performance div chain (play>act); worksheet samples read - character speech, chorus, song, letter read aloud or prologue/epilogue address; TCP simply omitted the <sp> wrapper here. mean 43 chars/node, 25 nodes.","Claude content audit 2026-09-07: non-Occasional worksheet rows (367) read via samples; mixed rows (Mustapha, Devil's Charter, Summer's Last Will, Chloridia, Technogamia, Michaelmas Term) read node by node",applied,2026-09-07
21f83e6b8920c91ec3eb3fb6dd1329cd6bb428b074139f08e310a61fa5a6edb2,A15549,/*/*[2]/*[2],play>song,include,,32,"INCLUDE: verse lines outside <sp> inside a performance div chain (play>song); worksheet samples read - character speech, chorus, song, letter read aloud or prologue/epilogue address; TCP simply omitted the <sp> wrapper here. mean 33 chars/node, 32 nodes.","Claude content audit 2026-09-07: non-Occasional worksheet rows (367) read via samples; mixed rows (Mustapha, Devil's Charter, Summer's Last Will, Chloridia, Technogamia, Michaelmas Term) read node by node",applied,2026-09-07
87ee84c5a051eb0009c6b6550ea25f73fd947423762dac8dcb7cfddd244de5fd,A08360,/*/*[2]/*[2],act>scene,include,,25,"INCLUDE: prose/verse nodes outside <sp> inside a performance div chain (act>scene); worksheet samples read - character speech, chorus, song, letter read aloud or prologue/epilogue address; TCP simply omitted the <sp> wrapper here. mean 42 chars/node, 25 nodes.","Claude content audit 2026-09-07: non-Occasional worksheet rows (367) read via samples; mixed rows (Mustapha, Devil's Charter, Summer's Last Will, Chloridia, Technogamia, Michaelmas Term) read node by node",applied,2026-09-07
d6239fce1ac09bc68a70c68f394808206da89b06f97aaea85080703d4dff1077,A15676,/*/*[2]/*[2],play,include,prologue,2,"INCLUDE: prose/verse nodes outside <sp> inside a performance div chain (play); worksheet samples read - character speech, chorus, song, letter read aloud or prologue/epilogue address; TCP simply omitted the <sp> wrapper here. mean 512 chars/node, 2 nodes.","Claude content audit 2026-09-07: non-Occasional worksheet rows (367) read via samples; mixed rows (Mustapha, Devil's Charter, Summer's Last Will, Chloridia, Technogamia, Michaelmas Term) read node by node",applied,2026-09-07
dc6d3a32a2c9f5c937286fdf96ba907f0abc4944d1d8e8b52ab21a9e8adc47e4,A16923,/*/*[2]/*[2],act>scene,include,,28,"INCLUDE: verse lines outside <sp> inside a performance div chain (act>scene); worksheet samples read - character speech, chorus, song, letter read aloud or prologue/epilogue address; TCP simply omitted the <sp> wrapper here. mean 36 chars/node, 28 nodes.","Claude content audit 2026-09-07: non-Occasional worksheet rows (367) read via samples; mixed rows (Mustapha, Devil's Charter, Summer's Last Will, Chloridia, Technogamia, Michaelmas Term) read node by node",applied,2026-09-07
46d2cd6f326d14a7db459b512f7fe28b796d4ec2fda04a328a1e3f1f3ee1f56f,A06184,/*/*[2]/*[2],act,include,,3,"INCLUDE: verse lines outside <sp> inside a performance div chain (act); worksheet samples read - character speech, chorus, song, letter read aloud or prologue/epilogue address; TCP simply omitted the <sp> wrapper here. mean 338 chars/node, 3 nodes.","Claude content audit 2026-09-07: non-Occasional worksheet rows (367) read via samples; mixed rows (Mustapha, Devil's Charter, Summer's Last Will, Chloridia, Technogamia, Michaelmas Term) read node by node",applied,2026-09-07
e0e3f9eab419c83a7a2d0cde93cb860ca92c76f3499923e9d647337cc2cd3f1b,A07637,/*/*[2]/*[2],play,include,,25,"INCLUDE: prose/verse nodes outside <sp> inside a performance div chain (play); worksheet samples read - character speech, chorus, song, letter read aloud or prologue/epilogue address; TCP simply omitted the <sp> wrapper here. mean 40 chars/node, 25 nodes.","Claude content audit 2026-09-07: non-Occasional worksheet rows (367) read via samples; mixed rows (Mustapha, Devil's Charter, Summer's Last Will, Chloridia, Technogamia, Michaelmas Term) read node by node",applied,2026-09-07
b1fe570d7e835be171a84ca379bfd1c0d2d8adbb335b73cb766d9edf3277310c,A06629,/*/*[2]/*[2],act>scene,include,,24,"INCLUDE: verse lines outside <sp> inside a performance div chain (act>scene); worksheet samples read - character speech, chorus, song, letter read aloud or prologue/epilogue address; TCP simply omitted the <sp> wrapper here. mean 42 chars/node, 24 nodes.","Claude content audit 2026-09-07: non-Occasional worksheet rows (367) read via samples; mixed rows (Mustapha, Devil's Charter, Summer's Last Will, Chloridia, Technogamia, Michaelmas Term) read node by node",applied,2026-09-07
08b7772759b5fe6b3567304cb4713586be45b116593445c32c5817e2c21e7fe5,A01779,/*/*[2]/*[2],play>act>song,include,,30,"INCLUDE: verse lines outside <sp> inside a performance div chain (play>act>song); worksheet samples read - character speech, chorus, song, letter read aloud or prologue/epilogue address; TCP simply omitted the <sp> wrapper here. mean 33 chars/node, 30 nodes.","Claude content audit 2026-09-07: non-Occasional worksheet rows (367) read via samples; mixed rows (Mustapha, Devil's Charter, Summer's Last Will, Chloridia, Technogamia, Michaelmas Term) read node by node",applied,2026-09-07
6c9ce8c2d90496222e8899759ffb5273d352f198f1606f1ec630e7b16c3d7fd5,A03189,/*/*[2]/*[2],play,include,,22,"INCLUDE: prose/verse nodes outside <sp> inside a performance div chain (play); worksheet samples read - character speech, chorus, song, letter read aloud or prologue/epilogue address; TCP simply omitted the <sp> wrapper here. mean 45 chars/node, 22 nodes.","Claude content audit 2026-09-07: non-Occasional worksheet rows (367) read via samples; mixed rows (Mustapha, Devil's Charter, Summer's Last Will, Chloridia, Technogamia, Michaelmas Term) read node by node",applied,2026-09-07
8c25fd741dde3e51578c2652139259039115156569f25c0a0b7a30cdc5999de4,A15045.1.1,/*/*[2]/*[2]/*/*[3],play>part>act>scene,include,,19,"INCLUDE: prose/verse nodes outside <sp> inside a performance div chain (play>part>act>scene); worksheet samples read - character speech, chorus, song, letter read aloud or prologue/epilogue address; TCP simply omitted the <sp> wrapper here. mean 52 chars/node, 19 nodes.","Claude content audit 2026-09-07: non-Occasional worksheet rows (367) read via samples; mixed rows (Mustapha, Devil's Charter, Summer's Last Will, Chloridia, Technogamia, Michaelmas Term) read node by node",applied,2026-09-07
89e919d1d63db5097d168e5749be7da7b3268e27f05c0c1ca53ffc0921fac5bc,A04632.6,/*/*[2]/*[2]/*[6]/*[2],act>scene,include,,30,"INCLUDE: prose/verse nodes outside <sp> inside a performance div chain (act>scene); worksheet samples read - character speech, chorus, song, letter read aloud or prologue/epilogue address; TCP simply omitted the <sp> wrapper here. mean 33 chars/node, 30 nodes.","Claude content audit 2026-09-07: non-Occasional worksheet rows (367) read via samples; mixed rows (Mustapha, Devil's Charter, Summer's Last Will, Chloridia, Technogamia, Michaelmas Term) read node by node",applied,2026-09-07
598f9466e04484acf20e8abfa73cc8de87b883d8ecd705c97aefcc17385b02ec,A10041,/*/*[2]/*[2],epilogue,include,epilogue,21,"INCLUDE: verse lines outside <sp> inside a performance div chain (epilogue); worksheet samples read - character speech, chorus, song, letter read aloud or prologue/epilogue address; TCP simply omitted the <sp> wrapper here. mean 47 chars/node, 21 nodes.","Claude content audit 2026-09-07: non-Occasional worksheet rows (367) read via samples; mixed rows (Mustapha, Devil's Charter, Summer's Last Will, Chloridia, Technogamia, Michaelmas Term) read node by node",applied,2026-09-07
930736501956c116eeb7bc22039176862086999d0f334d18793bc981e95652db,A07018,/*/*[2]/*[2],play,include,,24,"INCLUDE: prose/verse nodes outside <sp> inside a performance div chain (play); worksheet samples read - character speech, chorus, song, letter read aloud or prologue/epilogue address; TCP simply omitted the <sp> wrapper here. mean 41 chars/node, 24 nodes.","Claude content audit 2026-09-07: non-Occasional worksheet rows (367) read via samples; mixed rows (Mustapha, Devil's Charter, Summer's Last Will, Chloridia, Technogamia, Michaelmas Term) read node by node",applied,2026-09-07
0c106e2d6d370936a95809449063357d35313f243c85055268d7043135c68d02,A07217,/*/*[2]/*[2],prologue,include,prologue,22,"INCLUDE: prose/verse nodes outside <sp> inside a performance div chain (prologue); worksheet samples read - character speech, chorus, song, letter read aloud or prologue/epilogue address; TCP simply omitted the <sp> wrapper here. mean 44 chars/node, 22 nodes.","Claude content audit 2026-09-07: non-Occasional worksheet rows (367) read via samples; mixed rows (Mustapha, Devil's Charter, Summer's Last Will, Chloridia, Technogamia, Michaelmas Term) read node by node",applied,2026-09-07
d0c0676e385a028f36833dea9c6651033c61e9f6f8fac611688b7ce0b7940f85,A09228,/*/*[2]/*[2],text>prologue,include,prologue,23,"INCLUDE: prose/verse nodes outside <sp> inside a performance div chain (text>prologue); worksheet samples read - character speech, chorus, song, letter read aloud or prologue/epilogue address; TCP simply omitted the <sp> wrapper here. mean 42 chars/node, 23 nodes.","Claude content audit 2026-09-07: non-Occasional worksheet rows (367) read via samples; mixed rows (Mustapha, Devil's Charter, Summer's Last Will, Chloridia, Technogamia, Michaelmas Term) read node by node",applied,2026-09-07
95716babb6deca4df963382dc650893a580db78756b889cf00480c410062545e,A12969,/*/*[2]/*[2],prologue,include,prologue,20,"INCLUDE: prose/verse nodes outside <sp> inside a performance div chain (prologue); worksheet samples read - character speech, chorus, song, letter read aloud or prologue/epilogue address; TCP simply omitted the <sp> wrapper here. mean 48 chars/node, 20 nodes.","Claude content audit 2026-09-07: non-Occasional worksheet rows (367) read via samples; mixed rows (Mustapha, Devil's Charter, Summer's Last Will, Chloridia, Technogamia, Michaelmas Term) read node by node",applied,2026-09-07
